symbol,option_symbol,entry_time,exit_time,duration_minutes,option_type,strike,lots,units,entry_premium,exit_premium,highest_premium,exit_reason,gross_pnl,taxes_and_brokerage,net_pnl,return_pct,capital_after
FINNIFTY,FINNIFTY 26450 CE,2026-05-11T14:35:00,2026-05-11T14:45:00,10.0,CE,26450,1,60,170.01,178.95,192.12,STOP_LOSS_HIT,536.4,73.43,462.97,0.0526,81025.03
FINNIFTY,FINNIFTY 26700 CE,2026-05-12T09:25:00,2026-05-12T09:35:00,10.0,CE,26700,1,60,166.55,190.19,201.2,TARGET_HIT,1418.4,74.54,1343.86,0.1419,82368.89
FINNIFTY,FINNIFTY 26750 CE,2026-05-12T09:40:00,2026-05-12T09:55:00,15.0,CE,26750,1,60,184.6,210.8,239.84,TARGET_HIT,1572.0,77.5,1494.5,0.1419,83863.39
FINNIFTY,FINNIFTY 26900 CE,2026-05-12T10:00:00,2026-05-12T10:10:00,10.0,CE,26900,1,60,167.15,152.7,176.16,STOP_LOSS_HIT,-867.0,70.41,-937.41,-0.0864,82925.98
FINNIFTY,FINNIFTY 26800 CE,2026-05-12T10:15:00,2026-05-12T10:20:00,5.0,CE,26800,1,60,166.02,189.58,193.7,TARGET_HIT,1413.6,74.45,1339.15,0.1419,84265.13
FINNIFTY,FINNIFTY 26550 PE,2026-05-12T12:40:00,2026-05-12T12:45:00,5.0,PE,26550,1,60,164.3,150.1,164.3,STOP_LOSS_HIT,-852.0,70.03,-922.03,-0.0864,83343.1
FINNIFTY,FINNIFTY 26550 PE,2026-05-12T12:50:00,2026-05-12T13:05:00,15.0,PE,26550,1,60,160.06,182.78,213.19,TARGET_HIT,1363.2,73.48,1289.72,0.1419,84632.82
FINNIFTY,FINNIFTY 26400 PE,2026-05-12T13:10:00,2026-05-12T13:20:00,10.0,PE,26400,1,60,151.28,159.24,172.09,STOP_LOSS_HIT,477.6,70.54,407.06,0.0526,85039.88
FINNIFTY,FINNIFTY 26500 PE,2026-05-12T13:25:00,2026-05-12T13:30:00,5.0,PE,26500,1,60,159.45,145.66,159.45,STOP_LOSS_HIT,-827.4,69.34,-896.74,-0.0865,84143.14
FINNIFTY,FINNIFTY 26650 CE,2026-05-12T14:35:00,2026-05-12T14:40:00,5.0,CE,26650,1,60,173.78,198.45,200.14,TARGET_HIT,1480.2,75.72,1404.48,0.142,85547.62
FINNIFTY,FINNIFTY 26700 CE,2026-05-12T14:45:00,2026-05-12T15:10:00,25.0,CE,26700,1,60,175.4,200.3,211.84,TARGET_HIT,1494.0,75.99,1418.01,0.142,86965.63
FINNIFTY,FINNIFTY 26750 CE,2026-05-12T15:15:00,2026-05-12T15:25:00,10.0,CE,26750,1,60,170.85,195.1,204.33,TARGET_HIT,1455.0,75.25,1379.75,0.1419,88345.38
FINNIFTY,FINNIFTY 26900 CE,2026-05-13T09:20:00,2026-05-13T09:25:00,5.0,CE,26900,1,60,168.64,192.58,212.6,TARGET_HIT,1436.4,74.87,1361.53,0.142,89706.91
FINNIFTY,FINNIFTY 27000 CE,2026-05-13T09:30:00,2026-05-13T09:50:00,20.0,CE,27000,1,60,184.29,184.83,200.32,STOP_LOSS_HIT,32.4,74.61,-42.21,0.0029,89664.7
FINNIFTY,FINNIFTY 27050 CE,2026-05-13T09:55:00,2026-05-13T10:00:00,5.0,CE,27050,1,60,165.45,151.14,165.45,STOP_LOSS_HIT,-858.6,70.18,-928.78,-0.0865,88735.92
FINNIFTY,FINNIFTY 27000 CE,2026-05-13T10:05:00,2026-05-13T10:10:00,5.0,CE,27000,1,60,173.21,197.8,203.69,TARGET_HIT,1475.4,75.64,1399.76,0.142,90135.68
FINNIFTY,FINNIFTY 27100 CE,2026-05-13T12:35:00,2026-05-13T12:45:00,10.0,CE,27100,1,60,168.19,153.65,168.19,STOP_LOSS_HIT,-872.4,70.55,-942.95,-0.0864,89192.73
FINNIFTY,FINNIFTY 27100 CE,2026-05-13T12:50:00,2026-05-13T12:55:00,5.0,CE,27100,1,60,172.19,157.3,172.19,STOP_LOSS_HIT,-893.4,71.11,-964.51,-0.0865,88228.22
FINNIFTY,FINNIFTY 27100 CE,2026-05-13T13:00:00,2026-05-13T13:05:00,5.0,CE,27100,1,60,173.7,198.35,205.6,TARGET_HIT,1479.0,75.71,1403.29,0.1419,89631.51
FINNIFTY,FINNIFTY 27150 CE,2026-05-13T13:10:00,2026-05-13T13:20:00,10.0,CE,27150,1,60,174.97,199.81,204.14,TARGET_HIT,1490.4,75.93,1414.47,0.142,91045.98
FINNIFTY,FINNIFTY 27250 CE,2026-05-13T13:25:00,2026-05-13T13:30:00,5.0,CE,27250,1,60,182.5,166.72,182.5,STOP_LOSS_HIT,-946.8,72.54,-1019.34,-0.0865,90026.64
FINNIFTY,FINNIFTY 27150 CE,2026-05-13T13:35:00,2026-05-13T13:40:00,5.0,CE,27150,1,60,184.81,168.84,184.81,STOP_LOSS_HIT,-958.2,72.86,-1031.06,-0.0864,88995.58
FINNIFTY,FINNIFTY 27250 CE,2026-05-13T14:10:00,2026-05-13T14:15:00,5.0,CE,27250,1,60,170.39,155.66,170.39,STOP_LOSS_HIT,-883.8,70.86,-954.66,-0.0864,88040.92
FINNIFTY,FINNIFTY 27000 PE,2026-05-14T09:40:00,2026-05-14T09:45:00,5.0,PE,27000,1,60,166.39,152.01,166.39,STOP_LOSS_HIT,-862.8,70.31,-933.11,-0.0864,87107.81
FINNIFTY,FINNIFTY 27050 PE,2026-05-14T09:50:00,2026-05-14T09:55:00,5.0,PE,27050,1,60,162.48,148.43,162.48,STOP_LOSS_HIT,-843.0,69.76,-912.76,-0.0865,86195.05
FINNIFTY,FINNIFTY 26850 PE,2026-05-14T11:55:00,2026-05-14T12:05:00,10.0,PE,26850,1,60,169.31,193.35,199.08,TARGET_HIT,1442.4,74.99,1367.41,0.142,87562.46
FINNIFTY,FINNIFTY 26800 PE,2026-05-14T12:10:00,2026-05-14T12:15:00,5.0,PE,26800,1,60,162.25,148.23,162.25,STOP_LOSS_HIT,-841.2,69.74,-910.94,-0.0864,86651.52
FINNIFTY,FINNIFTY 26800 PE,2026-05-14T12:20:00,2026-05-14T12:25:00,5.0,PE,26800,1,60,150.79,137.76,150.79,STOP_LOSS_HIT,-781.8,68.14,-849.94,-0.0864,85801.58
FINNIFTY,FINNIFTY 26900 PE,2026-05-14T13:55:00,2026-05-14T14:00:00,5.0,PE,26900,1,60,164.37,150.16,164.37,STOP_LOSS_HIT,-852.6,70.03,-922.63,-0.0865,84878.95
FINNIFTY,FINNIFTY 26950 CE,2026-05-14T14:30:00,2026-05-14T14:35:00,5.0,CE,26950,1,60,189.31,172.95,189.31,STOP_LOSS_HIT,-981.6,73.49,-1055.09,-0.0864,83823.86
FINNIFTY,FINNIFTY 27250 CE,2026-05-15T09:45:00,2026-05-15T09:50:00,5.0,CE,27250,1,60,174.55,159.47,174.55,STOP_LOSS_HIT,-904.8,71.44,-976.24,-0.0864,82847.62
FINNIFTY,FINNIFTY 26950 PE,2026-05-15T11:05:00,2026-05-15T11:10:00,5.0,PE,26950,1,60,154.59,176.54,188.91,TARGET_HIT,1317.0,72.58,1244.42,0.142,84092.04
FINNIFTY,FINNIFTY 26850 PE,2026-05-15T11:15:00,2026-05-15T11:25:00,10.0,PE,26850,1,60,160.25,146.4,166.7,STOP_LOSS_HIT,-831.0,69.46,-900.46,-0.0864,83191.58
FINNIFTY,FINNIFTY 26900 PE,2026-05-15T11:30:00,2026-05-15T11:35:00,5.0,PE,26900,1,60,163.32,149.2,163.32,STOP_LOSS_HIT,-847.2,69.88,-917.08,-0.0865,82274.5
FINNIFTY,FINNIFTY 26950 PE,2026-05-15T11:40:00,2026-05-15T11:50:00,10.0,PE,26950,1,60,155.48,177.55,209.55,TARGET_HIT,1324.2,72.73,1251.47,0.1419,83525.97
FINNIFTY,FINNIFTY 26850 PE,2026-05-15T11:55:00,2026-05-15T12:00:00,5.0,PE,26850,1,60,151.58,138.47,151.58,STOP_LOSS_HIT,-786.6,68.26,-854.86,-0.0865,82671.11
FINNIFTY,FINNIFTY 27000 CE,2026-05-15T13:20:00,2026-05-15T13:35:00,15.0,CE,27000,1,60,191.65,192.22,213.88,STOP_LOSS_HIT,34.2,75.71,-41.51,0.003,82629.6
FINNIFTY,FINNIFTY 27050 CE,2026-05-15T13:40:00,2026-05-15T13:50:00,10.0,CE,27050,1,60,173.34,197.94,225.78,TARGET_HIT,1476.0,75.66,1400.34,0.1419,84029.94
FINNIFTY,FINNIFTY 27150 CE,2026-05-15T13:55:00,2026-05-15T14:05:00,10.0,CE,27150,1,60,183.1,209.09,214.17,TARGET_HIT,1559.4,77.25,1482.15,0.1419,85512.09
FINNIFTY,FINNIFTY 27150 CE,2026-05-15T14:10:00,2026-05-15T14:30:00,20.0,CE,27150,1,60,181.13,165.47,193.26,STOP_LOSS_HIT,-939.6,72.35,-1011.95,-0.0865,84500.14
FINNIFTY,FINNIFTY 26850 PE,2026-05-15T15:20:00,2026-05-15T15:25:00,5.0,PE,26850,1,60,169.57,154.91,169.57,STOP_LOSS_HIT,-879.6,70.75,-950.35,-0.0865,83549.79
FINNIFTY,FINNIFTY 27300 CE,2026-05-18T09:20:00,2026-05-18T09:35:00,15.0,CE,27300,1,60,190.42,217.45,225.02,TARGET_HIT,1621.8,78.46,1543.34,0.1419,85093.13
FINNIFTY,FINNIFTY 27350 CE,2026-05-18T09:40:00,2026-05-18T09:50:00,10.0,CE,27350,1,60,189.09,172.74,189.09,STOP_LOSS_HIT,-981.0,73.46,-1054.46,-0.0865,84038.67
FINNIFTY,FINNIFTY 27200 CE,2026-05-18T09:55:00,2026-05-18T10:05:00,10.0,CE,27200,1,60,187.02,213.56,221.93,TARGET_HIT,1592.4,77.91,1514.49,0.1419,85553.16
FINNIFTY,FINNIFTY 27250 CE,2026-05-18T10:10:00,2026-05-18T10:20:00,10.0,CE,27250,1,60,170.93,195.19,253.77,TARGET_HIT,1455.6,75.26,1380.34,0.1419,86933.5
FINNIFTY,FINNIFTY 27400 CE,2026-05-18T10:30:00,2026-05-18T10:40:00,10.0,CE,27400,1,60,174.2,198.93,202.03,TARGET_HIT,1483.8,75.8,1408.0,0.142,88341.5
FINNIFTY,FINNIFTY 27550 CE,2026-05-18T11:30:00,2026-05-18T11:35:00,5.0,CE,27550,1,60,195.61,223.38,228.11,TARGET_HIT,1666.2,79.32,1586.88,0.142,89928.38
FINNIFTY,FINNIFTY 27550 CE,2026-05-18T11:40:00,2026-05-18T11:45:00,5.0,CE,27550,1,60,173.65,198.3,212.69,TARGET_HIT,1479.0,75.7,1403.3,0.142,91331.68
FINNIFTY,FINNIFTY 27650 CE,2026-05-18T11:50:00,2026-05-18T12:00:00,10.0,CE,27650,1,60,167.61,153.12,167.61,STOP_LOSS_HIT,-869.4,70.47,-939.87,-0.0865,90391.81
FINNIFTY,FINNIFTY 27600 CE,2026-05-18T12:05:00,2026-05-18T12:15:00,10.0,CE,27600,1,60,176.71,201.8,205.75,TARGET_HIT,1505.4,76.21,1429.19,0.142,91821.0
FINNIFTY,FINNIFTY 27650 CE,2026-05-18T12:20:00,2026-05-18T12:25:00,5.0,CE,27650,1,60,176.57,161.3,176.57,STOP_LOSS_HIT,-916.2,71.73,-987.93,-0.0865,90833.07
FINNIFTY,FINNIFTY 27550 CE,2026-05-18T14:10:00,2026-05-18T14:20:00,10.0,CE,27550,1,60,191.82,175.23,191.82,STOP_LOSS_HIT,-995.4,73.84,-1069.24,-0.0865,89763.83
FINNIFTY,FINNIFTY 27850 CE,2026-05-19T09:25:00,2026-05-19T09:35:00,10.0,CE,27850,1,60,168.69,192.63,209.57,TARGET_HIT,1436.4,74.89,1361.51,0.1419,91125.34
FINNIFTY,FINNIFTY 27950 CE,2026-05-19T09:40:00,2026-05-19T09:50:00,10.0,CE,27950,1,60,175.07,159.93,186.86,STOP_LOSS_HIT,-908.4,71.51,-979.91,-0.0865,90145.43
FINNIFTY,FINNIFTY 27900 CE,2026-05-19T09:55:00,2026-05-19T10:00:00,5.0,CE,27900,1,60,186.58,170.45,186.58,STOP_LOSS_HIT,-967.8,73.11,-1040.91,-0.0865,89104.52
FINNIFTY,FINNIFTY 27850 CE,2026-05-19T10:05:00,2026-05-19T10:10:00,5.0,CE,27850,1,60,170.57,155.82,170.57,STOP_LOSS_HIT,-885.0,70.89,-955.89,-0.0865,88148.63
FINNIFTY,FINNIFTY 28000 CE,2026-05-19T10:35:00,2026-05-19T10:50:00,15.0,CE,28000,1,60,182.25,208.12,214.06,TARGET_HIT,1552.2,77.12,1475.08,0.1419,89623.71
FINNIFTY,FINNIFTY 28000 CE,2026-05-19T10:55:00,2026-05-19T11:10:00,15.0,CE,28000,1,60,190.19,190.75,205.59,STOP_LOSS_HIT,33.6,75.49,-41.89,0.0029,89581.82
FINNIFTY,FINNIFTY 28150 CE,2026-05-19T11:30:00,2026-05-19T11:35:00,5.0,CE,28150,1,60,191.99,219.24,279.05,TARGET_HIT,1635.0,78.72,1556.28,0.1419,91138.1
FINNIFTY,FINNIFTY 28250 CE,2026-05-19T11:40:00,2026-05-19T11:45:00,5.0,CE,28250,1,60,193.4,176.68,193.4,STOP_LOSS_HIT,-1003.2,74.05,-1077.25,-0.0865,90060.85
FINNIFTY,FINNIFTY 28250 CE,2026-05-19T11:50:00,2026-05-19T12:00:00,10.0,CE,28250,1,60,179.48,204.96,236.19,TARGET_HIT,1528.8,76.66,1452.14,0.142,91512.99
FINNIFTY,FINNIFTY 28400 CE,2026-05-19T12:05:00,2026-05-19T12:15:00,10.0,CE,28400,1,60,176.95,161.65,176.95,STOP_LOSS_HIT,-918.0,71.77,-989.77,-0.0865,90523.22
FINNIFTY,FINNIFTY 28400 CE,2026-05-19T12:20:00,2026-05-19T12:35:00,15.0,CE,28400,1,60,179.99,164.43,184.6,STOP_LOSS_HIT,-933.6,72.19,-1005.79,-0.0864,89517.43
FINNIFTY,FINNIFTY 28550 CE,2026-05-19T14:25:00,2026-05-19T14:30:00,5.0,CE,28550,1,60,188.26,214.98,235.59,TARGET_HIT,1603.2,78.1,1525.1,0.1419,91042.53
FINNIFTY,FINNIFTY 28550 CE,2026-05-19T14:35:00,2026-05-19T14:40:00,5.0,CE,28550,1,60,200.24,228.67,306.01,TARGET_HIT,1705.8,80.09,1625.71,0.142,92668.24
FINNIFTY,FINNIFTY 28800 CE,2026-05-19T14:45:00,2026-05-19T14:55:00,10.0,CE,28800,1,60,175.67,160.49,183.61,STOP_LOSS_HIT,-910.8,71.61,-982.41,-0.0864,91685.83
FINNIFTY,FINNIFTY 28700 CE,2026-05-19T15:00:00,2026-05-19T15:20:00,20.0,CE,28700,1,60,196.26,206.58,222.72,STOP_LOSS_HIT,619.2,77.47,541.73,0.0526,92227.56
FINNIFTY,FINNIFTY 28600 CE,2026-05-20T10:25:00,2026-05-20T10:30:00,5.0,CE,28600,1,60,200.4,183.08,200.4,STOP_LOSS_HIT,-1039.2,75.03,-1114.23,-0.0864,91113.33
FINNIFTY,FINNIFTY 28600 CE,2026-05-20T10:35:00,2026-05-20T10:45:00,10.0,CE,28600,1,60,198.5,181.34,198.5,STOP_LOSS_HIT,-1029.6,74.77,-1104.37,-0.0864,90008.96
FINNIFTY,FINNIFTY 28400 PE,2026-05-20T11:50:00,2026-05-20T11:55:00,5.0,PE,28400,1,60,160.46,183.24,185.46,TARGET_HIT,1366.8,73.54,1293.26,0.142,91302.22
FINNIFTY,FINNIFTY 28350 PE,2026-05-20T12:00:00,2026-05-20T12:20:00,20.0,PE,28350,1,60,169.5,193.56,209.79,TARGET_HIT,1443.6,75.03,1368.57,0.1419,92670.79
FINNIFTY,FINNIFTY 28250 PE,2026-05-20T12:25:00,2026-05-20T12:30:00,5.0,PE,28250,1,60,166.69,152.28,166.69,STOP_LOSS_HIT,-864.6,70.34,-934.94,-0.0864,91735.85
FINNIFTY,FINNIFTY 28200 PE,2026-05-20T12:35:00,2026-05-20T12:40:00,5.0,PE,28200,1,60,156.93,179.21,204.13,TARGET_HIT,1336.8,72.97,1263.83,0.142,92999.68
FINNIFTY,FINNIFTY 28150 PE,2026-05-20T12:45:00,2026-05-20T12:55:00,10.0,PE,28150,1,60,179.55,164.03,179.55,STOP_LOSS_HIT,-931.2,72.13,-1003.33,-0.0864,91996.35
FINNIFTY,FINNIFTY 28200 PE,2026-05-20T13:00:00,2026-05-20T13:05:00,5.0,PE,28200,1,60,176.91,161.62,176.91,STOP_LOSS_HIT,-917.4,71.77,-989.17,-0.0864,91007.18
FINNIFTY,FINNIFTY 28400 CE,2026-05-20T14:45:00,2026-05-20T15:00:00,15.0,CE,28400,1,60,199.38,227.68,249.07,TARGET_HIT,1698.0,79.94,1618.06,0.1419,92625.24
FINNIFTY,FINNIFTY 28500 CE,2026-05-20T15:05:00,2026-05-20T15:15:00,10.0,CE,28500,1,60,172.81,157.88,172.81,STOP_LOSS_HIT,-895.8,71.2,-967.0,-0.0864,91658.24
FINNIFTY,FINNIFTY 28400 CE,2026-05-20T15:20:00,2026-05-21T09:15:00,1075.0,CE,28400,1,60,193.2,220.62,813.42,TARGET_HIT,1645.2,78.92,1566.28,0.1419,93224.52
FINNIFTY,FINNIFTY 29200 CE,2026-05-21T09:20:00,2026-05-21T09:35:00,15.0,CE,29200,1,60,195.58,223.35,227.86,TARGET_HIT,1666.2,79.31,1586.89,0.142,94811.41
FINNIFTY,FINNIFTY 29250 CE,2026-05-21T09:40:00,2026-05-21T09:45:00,5.0,CE,29250,1,60,182.3,208.18,213.27,TARGET_HIT,1552.8,77.12,1475.68,0.142,96287.09
FINNIFTY,FINNIFTY 29400 CE,2026-05-21T09:50:00,2026-05-21T09:55:00,5.0,CE,29400,1,60,188.94,172.6,188.94,STOP_LOSS_HIT,-980.4,73.43,-1053.83,-0.0865,95233.26
FINNIFTY,FINNIFTY 29350 CE,2026-05-21T10:00:00,2026-05-21T10:10:00,10.0,CE,29350,1,60,196.83,179.81,196.83,STOP_LOSS_HIT,-1021.2,74.53,-1095.73,-0.0865,94137.53
FINNIFTY,FINNIFTY 29300 CE,2026-05-21T10:15:00,2026-05-21T10:20:00,5.0,CE,29300,1,60,200.5,228.96,243.94,TARGET_HIT,1707.6,80.12,1627.48,0.1419,95765.01
FINNIFTY,FINNIFTY 29400 CE,2026-05-21T13:30:00,2026-05-21T13:40:00,10.0,CE,29400,1,60,187.07,196.9,213.29,STOP_LOSS_HIT,589.8,76.06,513.74,0.0525,96278.75
FINNIFTY,FINNIFTY 29500 CE,2026-05-21T13:45:00,2026-05-21T14:00:00,15.0,CE,29500,1,60,183.53,184.07,203.44,STOP_LOSS_HIT,32.4,74.51,-42.11,0.0029,96236.64
FINNIFTY,FINNIFTY 29400 CE,2026-05-21T14:05:00,2026-05-21T14:10:00,5.0,CE,29400,1,60,193.54,221.01,240.02,TARGET_HIT,1648.2,78.97,1569.23,0.1419,97805.87
FINNIFTY,FINNIFTY 29550 CE,2026-05-21T14:15:00,2026-05-21T14:20:00,5.0,CE,29550,1,60,182.11,166.37,182.11,STOP_LOSS_HIT,-944.4,72.49,-1016.89,-0.0864,96788.98
FINNIFTY,FINNIFTY 29550 CE,2026-05-21T14:25:00,2026-05-21T14:30:00,5.0,CE,29550,1,60,199.05,181.85,199.05,STOP_LOSS_HIT,-1032.0,74.84,-1106.84,-0.0864,95682.14
FINNIFTY,FINNIFTY 29450 CE,2026-05-21T14:35:00,2026-05-21T14:40:00,5.0,CE,29450,1,60,200.04,228.44,252.26,TARGET_HIT,1704.0,80.04,1623.96,0.142,97306.1
FINNIFTY,FINNIFTY 29600 CE,2026-05-21T14:45:00,2026-05-21T14:55:00,10.0,CE,29600,1,60,199.69,182.42,205.65,STOP_LOSS_HIT,-1036.2,74.93,-1111.13,-0.0865,96194.97
FINNIFTY,FINNIFTY 29550 CE,2026-05-21T15:00:00,2026-05-21T15:10:00,10.0,CE,29550,1,60,191.97,219.22,229.93,TARGET_HIT,1635.0,78.72,1556.28,0.1419,97751.25
FINNIFTY,FINNIFTY 29650 CE,2026-05-21T15:15:00,2026-05-21T15:25:00,10.0,CE,29650,1,60,181.82,207.63,230.34,TARGET_HIT,1548.6,77.05,1471.55,0.142,99222.8
FINNIFTY,FINNIFTY 29300 PE,2026-05-22T10:05:00,2026-05-22T10:10:00,5.0,PE,29300,1,60,164.57,187.94,199.95,TARGET_HIT,1402.2,74.23,1327.97,0.142,100550.77
FINNIFTY,FINNIFTY 29250 PE,2026-05-22T10:15:00,2026-05-22T10:25:00,10.0,PE,29250,1,60,170.15,194.3,219.27,TARGET_HIT,1449.0,75.13,1373.87,0.1419,101924.64
FINNIFTY,FINNIFTY 29150 PE,2026-05-22T10:30:00,2026-05-22T10:35:00,5.0,PE,29150,1,60,168.36,192.25,220.76,TARGET_HIT,1433.4,74.84,1358.56,0.1419,103283.2
FINNIFTY,FINNIFTY 29000 PE,2026-05-22T10:40:00,2026-05-22T10:45:00,5.0,PE,29000,1,60,166.37,189.99,194.11,TARGET_HIT,1417.2,74.52,1342.68,0.142,104625.88
FINNIFTY,FINNIFTY 28900 PE,2026-05-22T10:50:00,2026-05-22T10:55:00,5.0,PE,28900,1,60,167.91,153.4,167.91,STOP_LOSS_HIT,-870.6,70.53,-941.13,-0.0864,103684.75
FINNIFTY,FINNIFTY 28850 PE,2026-05-22T11:00:00,2026-05-22T11:05:00,5.0,PE,28850,1,60,168.14,153.61,168.14,STOP_LOSS_HIT,-871.8,70.55,-942.35,-0.0864,102742.4
FINNIFTY,FINNIFTY 28900 PE,2026-05-22T11:10:00,2026-05-22T11:15:00,5.0,PE,28900,1,60,178.54,163.11,178.54,STOP_LOSS_HIT,-925.8,71.99,-997.79,-0.0864,101744.61
FINNIFTY,FINNIFTY 29000 PE,2026-05-22T11:20:00,2026-05-22T11:40:00,20.0,PE,29000,1,60,178.03,162.64,191.28,STOP_LOSS_HIT,-923.4,71.92,-995.32,-0.0864,100749.29
FINNIFTY,FINNIFTY 29000 PE,2026-05-22T13:55:00,2026-05-22T14:00:00,5.0,PE,29000,1,60,166.08,189.65,202.09,TARGET_HIT,1414.2,74.46,1339.74,0.1419,102089.03
FINNIFTY,FINNIFTY 28950 PE,2026-05-22T14:05:00,2026-05-22T14:15:00,10.0,PE,28950,1,60,177.71,162.35,177.71,STOP_LOSS_HIT,-921.6,71.88,-993.48,-0.0864,101095.55
FINNIFTY,FINNIFTY 29250 CE,2026-05-22T14:55:00,2026-05-22T15:05:00,10.0,CE,29250,1,60,186.42,170.31,186.42,STOP_LOSS_HIT,-966.6,73.09,-1039.69,-0.0864,100055.86
FINNIFTY,FINNIFTY 29150 CE,2026-05-22T15:10:00,2026-05-22T15:15:00,5.0,CE,29150,1,60,195.41,178.52,195.41,STOP_LOSS_HIT,-1013.4,74.33,-1087.73,-0.0864,98968.13
FINNIFTY,FINNIFTY 29200 CE,2026-05-22T15:20:00,2026-05-22T15:25:00,5.0,CE,29200,1,60,196.74,224.67,227.11,TARGET_HIT,1675.8,79.5,1596.3,0.142,100564.43
FINNIFTY,FINNIFTY 29250 CE,2026-05-25T09:20:00,2026-05-25T09:25:00,5.0,CE,29250,1,60,204.77,187.07,204.77,STOP_LOSS_HIT,-1062.0,75.63,-1137.63,-0.0864,99426.8
FINNIFTY,FINNIFTY 29150 CE,2026-05-25T09:30:00,2026-05-25T09:40:00,10.0,CE,29150,1,60,190.65,174.17,190.65,STOP_LOSS_HIT,-988.8,73.66,-1062.46,-0.0864,98364.34
FINNIFTY,FINNIFTY 29350 CE,2026-05-25T10:45:00,2026-05-25T10:55:00,10.0,CE,29350,1,60,194.03,177.26,194.03,STOP_LOSS_HIT,-1006.2,74.14,-1080.34,-0.0864,97284.0
FINNIFTY,FINNIFTY 29250 CE,2026-05-25T11:00:00,2026-05-25T11:10:00,10.0,CE,29250,1,60,178.48,187.87,201.75,STOP_LOSS_HIT,563.4,74.73,488.67,0.0526,97772.67
FINNIFTY,FINNIFTY 29600 CE,2026-05-25T15:05:00,2026-05-25T15:10:00,5.0,CE,29600,1,60,190.67,217.74,231.53,TARGET_HIT,1624.2,78.49,1545.71,0.142,99318.38
FINNIFTY,FINNIFTY 29700 CE,2026-05-25T15:15:00,2026-05-25T15:20:00,5.0,CE,29700,1,60,200.13,182.83,200.13,STOP_LOSS_HIT,-1038.0,74.98,-1112.98,-0.0864,98205.4
FINNIFTY,FINNIFTY 29550 CE,2026-05-25T15:25:00,2026-05-26T09:15:00,1070.0,CE,29550,1,60,204.52,186.84,204.52,STOP_LOSS_HIT,-1060.8,75.6,-1136.4,-0.0864,97069.0
FINNIFTY,FINNIFTY 29300 PE,2026-05-26T10:10:00,2026-05-26T10:35:00,25.0,PE,29300,1,60,179.87,164.32,186.87,STOP_LOSS_HIT,-933.0,72.17,-1005.17,-0.0865,96063.83
FINNIFTY,FINNIFTY 29250 PE,2026-05-26T10:40:00,2026-05-26T10:45:00,5.0,PE,29250,1,60,167.86,153.35,167.86,STOP_LOSS_HIT,-870.6,70.51,-941.11,-0.0864,95122.72
FINNIFTY,FINNIFTY 29250 PE,2026-05-26T10:50:00,2026-05-26T10:55:00,5.0,PE,29250,1,60,166.13,189.71,201.74,TARGET_HIT,1414.8,74.47,1340.33,0.1419,96463.05
FINNIFTY,FINNIFTY 29150 PE,2026-05-26T11:00:00,2026-05-26T11:05:00,5.0,PE,29150,1,60,176.22,201.23,207.3,TARGET_HIT,1500.6,76.13,1424.47,0.1419,97887.52
FINNIFTY,FINNIFTY 29100 PE,2026-05-26T11:10:00,2026-05-26T11:20:00,10.0,PE,29100,1,60,178.2,162.79,178.2,STOP_LOSS_HIT,-924.6,71.94,-996.54,-0.0865,96890.98
FINNIFTY,FINNIFTY 29050 PE,2026-05-26T11:50:00,2026-05-26T11:55:00,5.0,PE,29050,1,60,160.56,146.69,160.56,STOP_LOSS_HIT,-832.2,69.5,-901.7,-0.0864,95989.28
FINNIFTY,FINNIFTY 28950 PE,2026-05-26T14:20:00,2026-05-26T14:25:00,5.0,PE,28950,1,60,166.03,189.59,202.7,TARGET_HIT,1413.6,74.46,1339.14,0.1419,97328.42
FINNIFTY,FINNIFTY 28950 PE,2026-05-26T14:30:00,2026-05-26T14:40:00,10.0,PE,28950,1,60,172.85,197.39,198.98,TARGET_HIT,1472.4,75.57,1396.83,0.142,98725.25
FINNIFTY,FINNIFTY 28950 PE,2026-05-26T14:45:00,2026-05-26T14:55:00,10.0,PE,28950,1,60,166.65,190.31,214.42,TARGET_HIT,1419.6,74.56,1345.04,0.142,100070.29
FINNIFTY,FINNIFTY 28850 PE,2026-05-26T15:00:00,2026-05-26T15:20:00,20.0,PE,28850,1,60,175.29,200.17,218.56,TARGET_HIT,1492.8,75.98,1416.82,0.1419,101487.11
FINNIFTY,FINNIFTY 28800 PE,2026-05-26T15:25:00,2026-05-27T09:15:00,1070.0,PE,28800,1,60,181.15,206.86,573.56,TARGET_HIT,1542.6,76.94,1465.66,0.1419,102952.77
FINNIFTY,FINNIFTY 28300 PE,2026-05-27T09:20:00,2026-05-27T09:25:00,5.0,PE,28300,1,60,179.26,163.77,179.26,STOP_LOSS_HIT,-929.4,72.08,-1001.48,-0.0864,101951.29
FINNIFTY,FINNIFTY 28350 PE,2026-05-27T09:30:00,2026-05-27T09:35:00,5.0,PE,28350,1,60,167.34,152.87,167.34,STOP_LOSS_HIT,-868.2,70.44,-938.64,-0.0865,101012.65
FINNIFTY,FINNIFTY 28450 PE,2026-05-27T09:40:00,2026-05-27T09:50:00,10.0,PE,28450,1,60,169.77,193.87,209.35,TARGET_HIT,1446.0,75.08,1370.92,0.142,102383.57
